,Unnamed: 0,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
11882,11882,2017-09-10,2017,1,False,Dallas Cowboys,19.0,3.0,New York Giants,DAL,"(-3.5, 0)","(47.5, 0)",AT&T Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11907,11907,2017-09-18,2017,2,False,New York Giants,10.0,24.0,Detroit Lions,NYG,"(-3.5, 0)","(43.5, 0)",MetLife Stadium,False,72.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11920,11920,2017-09-24,2017,3,False,Philadelphia Eagles,27.0,24.0,New York Giants,PHI,"(-6.0, 0)","(43.0, 0)",Lincoln Financial Field,False,83.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11938,11938,2017-10-01,2017,4,False,Tampa Bay Buccaneers,25.0,23.0,New York Giants,TB,"(-3.0, 0)","(44.5, 0)",Raymond James Stadium,False,82.0,"(11.0, 0)","(0, 1)","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
11949,11949,2017-10-08,2017,5,False,New York Giants,22.0,27.0,Los Angeles Chargers,NYG,"(-3.5, 0)","(44.5, 0)",MetLife Stadium,False,75.0,"(10.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11958,11958,2017-10-15,2017,6,False,Denver Broncos,10.0,23.0,New York Giants,DEN,"(-12.0, 0)","(39.0, 0)",Sports Authority Field at Mile High,False,60.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11979,11979,2017-10-22,2017,7,False,New York Giants,7.0,24.0,Seattle Seahawks,SEA,"(-3.5, 0)","(39.0, 0)",MetLife Stadium,False,74.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12003,12003,2017-11-05,2017,9,False,New York Giants,17.0,51.0,Los Angeles Rams,LAR,"(-5.5, 0)","(42.5, 0)",MetLife Stadium,False,56.0,"(6.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12018,12018,2017-11-12,2017,10,False,San Francisco 49ers,31.0,21.0,New York Giants,NYG,"(-3.0, 0)","(41.5, 0)",Levi's Stadium,False,68.0,"(5.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12034,12034,2017-11-19,2017,11,False,New York Giants,12.0,9.0,Kansas City Chiefs,KC,"(-10.0, 0)","(45.5, 0)",MetLife Stadium,False,49.0,"(18.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12039,12039,2017-11-23,2017,12,False,Washington Redskins,20.0,10.0,New York Giants,WAS,"(-7.5, 0)","(45.0, 0)",FedEx Field,False,33.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12065,12065,2017-12-03,2017,13,False,Oakland Raiders,24.0,17.0,New York Giants,LVR,"(-9.0, 0)","(41.5, 0)",Oakland Coliseum,False,58.0,"(11.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12081,12081,2017-12-10,2017,14,False,New York Giants,10.0,30.0,Dallas Cowboys,DAL,"(-4.0, 0)","(42.0, 0)",MetLife Stadium,False,39.0,"(11.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12094,12094,2017-12-17,2017,15,False,New York Giants,29.0,34.0,Philadelphia Eagles,PHI,"(-7.5, 0)","(40.0, 0)",MetLife Stadium,False,35.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12103,12103,2017-12-24,2017,16,False,Arizona Cardinals,23.0,0.0,New York Giants,ARI,"(-3.0, 0)","(39.0, 0)",University of Phoenix Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12127,12127,2017-12-31,2017,17,False,New York Giants,18.0,10.0,Washington Redskins,WAS,"(-4.5, 0)","(41.0, 0)",MetLife Stadium,False,16.0,"(16.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12157,12157,2018-09-09,2018,1,False,New York Giants,15.0,20.0,Jacksonville Jaguars,JAX,"(-2.5, 0)","(43.0, 0)",MetLife Stadium,False,59.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
12163,12163,2018-09-16,2018,2,False,Dallas Cowboys,20.0,13.0,New York Giants,DAL,"(-3.0, 0)","(42.0, 0)",AT&T Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12182,12182,2018-09-23,2018,3,False,Houston Texans,22.0,27.0,New York Giants,HOU,"(-6.5, 0)","(44.0, 0)",NRG Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12202,12202,2018-09-30,2018,4,False,New York Giants,18.0,33.0,New Orleans Saints,NO,"(-3.5, 0)","(51.5, 0)",MetLife Stadium,False,71.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12209,12209,2018-10-07,2018,5,False,Carolina Panthers,33.0,31.0,New York Giants,CAR,"(-7.0, 0)","(43.5, 0)",Bank of America Stadium,False,80.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12222,12222,2018-10-11,2018,6,False,New York Giants,13.0,34.0,Philadelphia Eagles,PHI,"(-1.5, 0)","(45.0, 0)",MetLife Stadium,False,70.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
12250,12250,2018-10-22,2018,7,False,Atlanta Falcons,23.0,20.0,New York Giants,ATL,"(-4.0, 0)","(53.0, 0)",Mercedes-Benz Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12261,12261,2018-10-28,2018,8,False,New York Giants,13.0,20.0,Washington Redskins,WAS,"(-1.0, 0)","(44.0, 0)",MetLife Stadium,False,51.0,"(11.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12291,12291,2018-11-12,2018,10,False,San Francisco 49ers,23.0,27.0,New York Giants,SF,"(-3.0, 0)","(45.0, 0)",Levi's Stadium,False,62.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12302,12302,2018-11-18,2018,11,False,New York Giants,38.0,35.0,Tampa Bay Buccaneers,NYG,"(-3.0, 0)","(53.5, 0)",MetLife Stadium,False,42.0,"(1.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12317,12317,2018-11-25,2018,12,False,Philadelphia Eagles,25.0,22.0,New York Giants,PHI,"(-4.5, 0)","(49.0, 0)",Lincoln Financial Field,False,56.0,"(10.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12329,12329,2018-12-02,2018,13,False,New York Giants,30.0,27.0,Chicago Bears,CHI,"(-4.0, 0)","(44.0, 0)",MetLife Stadium,False,52.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
12350,12350,2018-12-09,2018,14,False,Washington Redskins,16.0,40.0,New York Giants,NYG,"(-3.0, 0)","(40.5, 0)",FedEx Field,False,33.0,"(6.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12364,12364,2018-12-16,2018,15,False,New York Giants,0.0,17.0,Tennessee Titans,TEN,"(-2.5, 0)","(42.0, 0)",MetLife Stadium,False,40.0,"(6.0, 0)","(0, 1)","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
12375,12375,2018-12-23,2018,16,False,Indianapolis Colts,28.0,27.0,New York Giants,IND,"(-10.0, 0)","(48.5, 0)",Lucas Oil Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12394,12394,2018-12-30,2018,17,False,New York Giants,35.0,36.0,Dallas Cowboys,NYG,"(-7.5, 0)","(38.5, 0)",MetLife Stadium,False,37.0,"(2.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12415,12415,2019-09-08,2019,1,False,Dallas Cowboys,35.0,17.0,New York Giants,DAL,"(-7.0, 0)","(44.0, 0)",AT&T Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12437,12437,2019-09-15,2019,2,False,New York Giants,14.0,28.0,Buffalo Bills,BUF,"(-1.0, 0)","(44.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12457,12457,2019-09-22,2019,3,False,Tampa Bay Buccaneers,31.0,32.0,New York Giants,TB,"(-5.0, 0)","(48.0, 0)",Raymond James Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12472,12472,2019-09-29,2019,4,False,New York Giants,24.0,3.0,Washington Redskins,NYG,"(-3.0, 0)","(48.0, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12482,12482,2019-10-06,2019,5,False,New York Giants,10.0,28.0,Minnesota Vikings,MIN,"(-5.5, 0)","(43.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12489,12489,2019-10-10,2019,6,False,New England Patriots,35.0,14.0,New York Giants,NE,"(-16.5, 0)","(43.0, 0)",Gillette Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12512,12512,2019-10-20,2019,7,False,New York Giants,21.0,27.0,Arizona Cardinals,NYG,"(-3.5, 0)","(50.0, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12521,12521,2019-10-27,2019,8,False,Detroit Lions,31.0,26.0,New York Giants,DET,"(-6.5, 0)","(49.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12545,12545,2019-11-04,2019,9,False,New York Giants,18.0,37.0,Dallas Cowboys,DAL,"(-6.5, 0)","(48.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12554,12554,2019-11-10,2019,10,False,New York Jets,34.0,27.0,New York Giants,NYG,"(-3.0, 0)","(43.0, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12576,12576,2019-11-24,2019,12,False,Chicago Bears,19.0,14.0,New York Giants,CHI,"(-6.0, 0)","(41.0, 0)",Soldier Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12600,12600,2019-12-01,2019,13,False,New York Giants,13.0,31.0,Green Bay Packers,GB,"(-6.5, 0)","(43.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12618,12618,2019-12-09,2019,14,False,Philadelphia Eagles,23.0,17.0,New York Giants,PHI,"(-9.5, 0)","(45.0, 0)",Lincoln Financial Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12628,12628,2019-12-15,2019,15,False,New York Giants,36.0,20.0,Miami Dolphins,NYG,"(-3.5, 0)","(46.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12649,12649,2019-12-22,2019,16,False,Washington Redskins,35.0,41.0,New York Giants,NYG,"(-1.0, 0)","(42.0, 0)",FedEx Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12664,12664,2019-12-29,2019,17,False,New York Giants,17.0,34.0,Philadelphia Eagles,PHI,"(-3.5, 0)","(44.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12693,12693,2020-09-14,2020,1,False,New York Giants,16.0,26.0,Pittsburgh Steelers,PIT,"(-5.5, 0)","(45.0, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12696,12696,2020-09-20,2020,2,False,Chicago Bears,17.0,13.0,New York Giants,CHI,"(-5.5, 0)","(42.0, 0)",Soldier Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12721,12721,2020-09-27,2020,3,False,New York Giants,9.0,36.0,San Francisco 49ers,SF,"(-3.0, 0)","(43.0, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12734,12734,2020-10-04,2020,4,False,Los Angeles Rams,17.0,9.0,New York Giants,LAR,"(-13.0, 0)","(48.5, 0)",SoFi Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12745,12745,2020-10-11,2020,5,False,Dallas Cowboys,37.0,34.0,New York Giants,DAL,"(-8.0, 0)","(53.0, 0)",AT&T Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12761,12761,2020-10-18,2020,6,False,New York Giants,20.0,19.0,Washington Football Team,NYG,"(-2.5, 0)","(43.0, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12769,12769,2020-10-22,2020,7,False,Philadelphia Eagles,22.0,21.0,New York Giants,PHI,"(-4.5, 0)","(45.0, 0)",Lincoln Financial Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12796,12796,2020-11-02,2020,8,False,New York Giants,23.0,25.0,Tampa Bay Buccaneers,TB,"(-12.5, 0)","(45.0, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12809,12809,2020-11-08,2020,9,False,Washington Football Team,20.0,23.0,New York Giants,WAS,"(-2.5, 0)","(43.0, 0)",FedEx Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12822,12822,2020-11-15,2020,10,False,New York Giants,27.0,17.0,Philadelphia Eagles,PHI,"(-4.0, 0)","(44.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12843,12843,2020-11-29,2020,12,False,Cincinnati Bengals,17.0,19.0,New York Giants,NYG,"(-6.0, 0)","(44.5, 0)",Paul Brown Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12865,12865,2020-12-06,2020,13,False,Seattle Seahawks,12.0,17.0,New York Giants,SEA,"(-11.0, 0)","(48.0, 0)",CenturyLink Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12880,12880,2020-12-13,2020,14,False,New York Giants,7.0,26.0,Arizona Cardinals,ARI,"(-3.0, 0)","(47.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12898,12898,2020-12-20,2020,15,False,New York Giants,6.0,20.0,Cleveland Browns,CLE,"(-6.5, 0)","(44.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12906,12906,2020-12-27,2020,16,False,Baltimore Ravens,27.0,13.0,New York Giants,BAL,"(-9.5, 0)","(43.5, 0)",M&T Bank Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12930,12930,2021-01-03,2020,17,False,New York Giants,23.0,19.0,Dallas Cowboys,DAL,"(-1.5, 0)","(43.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12959,12959,2021-09-12,2021,1,False,New York Giants,13.0,27.0,Denver Broncos,DEN,"(-2.5, 0)","(42.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12963,12963,2021-09-16,2021,2,False,Washington Football Team,30.0,29.0,New York Giants,WAS,"(-3.0, 0)","(41.0, 0)",FedEx Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12990,12990,2021-09-26,2021,3,False,New York Giants,14.0,17.0,Atlanta Falcons,NYG,"(-2.5, 0)","(48.0, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13006,13006,2021-10-03,2021,4,False,New Orleans Saints,21.0,27.0,New York Giants,NO,"(-7.0, 0)","(42.5, 0)",Caesars Superdome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13016,13016,2021-10-10,2021,5,False,Dallas Cowboys,44.0,20.0,New York Giants,DAL,"(-7.0, 0)","(52.5, 0)",AT&T Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13037,13037,2021-10-17,2021,6,False,New York Giants,11.0,38.0,Los Angeles Rams,LAR,"(-7.5, 0)","(49.0, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13049,13049,2021-10-24,2021,7,False,New York Giants,25.0,3.0,Carolina Panthers,CAR,"(-3.0, 0)","(43.0, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13068,13068,2021-11-01,2021,8,False,Kansas City Chiefs,20.0,17.0,New York Giants,KC,"(-10.5, 0)","(53.0, 0)",Arrowhead Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13079,13079,2021-11-07,2021,9,False,New York Giants,23.0,16.0,Las Vegas Raiders,LVR,"(-3.0, 0)","(47.0, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13111,13111,2021-11-22,2021,11,False,Tampa Bay Buccaneers,30.0,10.0,New York Giants,TB,"(-11.5, 0)","(50.0, 0)",Raymond James Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13124,13124,2021-11-28,2021,12,False,New York Giants,13.0,7.0,Philadelphia Eagles,PHI,"(-4.0, 0)","(45.0, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13136,13136,2021-12-05,2021,13,False,Miami Dolphins,20.0,9.0,New York Giants,MIA,"(-7.0, 0)","(40.0, 0)",Hard Rock Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13149,13149,2021-12-12,2021,14,False,Los Angeles Chargers,37.0,21.0,New York Giants,LAC,"(-9.0, 0)","(43.5, 0)",SoFi Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13163,13163,2021-12-19,2021,15,False,New York Giants,6.0,21.0,Dallas Cowboys,DAL,"(-12.0, 0)","(43.5, 0)",MetLife Stadium,False,37.0,"(8.0, 0)","(54.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13184,13184,2021-12-26,2021,16,False,Philadelphia Eagles,34.0,10.0,New York Giants,PHI,"(-11.0, 0)","(41.0, 0)",Lincoln Financial Field,False,53.0,"(9.0, 0)","(46.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13189,13189,2022-01-02,2021,17,False,Chicago Bears,29.0,3.0,New York Giants,CHI,"(-6.5, 0)","(36.5, 0)",Soldier Field,False,25.0,"(13.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13217,13217,2022-01-09,2021,18,False,New York Giants,7.0,22.0,Washington Football Team,WAS,"(-6.0, 0)","(36.0, 0)",MetLife Stadium,False,38.0,"(0.0, 0)","(64.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13245,13245,2022-09-11,2022,1,False,Tennessee Titans,20.0,21.0,New York Giants,TEN,"(-5.5, 0)","(44.0, 0)",Nissan Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13259,13259,2022-09-18,2022,2,False,New York Giants,19.0,16.0,Carolina Panthers,CAR,"(-1.0, 0)","(43.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13279,13279,2022-09-26,2022,3,False,New York Giants,16.0,23.0,Dallas Cowboys,NYG,"(-1.0, 0)","(38.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13291,13291,2022-10-02,2022,4,False,New York Giants,20.0,12.0,Chicago Bears,NYG,"(-3.0, 0)","(39.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13302,13302,2022-10-09,2022,5,False,Green Bay Packers,22.0,27.0,New York Giants,GB,"(-9.0, 0)","(42.0, 0)",Tottenham Hotspur Stadium,True,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13321,13321,2022-10-16,2022,6,False,New York Giants,24.0,20.0,Baltimore Ravens,BAL,"(-5.5, 0)","(45.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13332,13332,2022-10-23,2022,7,False,Jacksonville Jaguars,17.0,23.0,New York Giants,JAX,"(-3.0, 0)","(43.5, 0)",TIAA Bank Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13353,13353,2022-10-30,2022,8,False,Seattle Seahawks,27.0,13.0,New York Giants,SEA,"(-3.0, 0)","(44.5, 0)",Lumen Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13376,13376,2022-11-13,2022,10,False,New York Giants,24.0,16.0,Houston Texans,NYG,"(-4.5, 0)","(41.0, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13393,13393,2022-11-20,2022,11,False,New York Giants,18.0,31.0,Detroit Lions,NYG,"(-3.0, 0)","(44.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13396,13396,2022-11-24,2022,12,False,Dallas Cowboys,28.0,20.0,New York Giants,DAL,"(-10.0, 0)","(45.5, 0)",AT&T Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13423,13423,2022-12-04,2022,13,False,New York Giants,20.0,20.0,Washington Commanders,WAS,"(-2.5, 0)","(40.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
13434,13434,2022-12-11,2022,14,False,New York Giants,22.0,48.0,Philadelphia Eagles,PHI,"(-7.0, 0)","(44.5, 0)",MetLife Stadium,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
